String ID,enu,Comment
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.title,Hot Threads, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.intro-text,Provides information about Hot Threads, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.hotthreads,Hot Threads, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.report,Hot Threads Report for, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.locked,Locked ownable synchronizers, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.ignore,Ignore this thread: this is the running process to Obtain HOTTHREADS, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.none,None, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.numberofthreads,Number of Threads, 
admin-alfresco-hotthreads-getone.get.alfresco-hotthreads.deadlocked,Deadlocked Threads, 
admin-alfresco-hotthreads.get.admin-console.tool.admin-alfresco-hotthreads.label,Hot Threads, 
admin-alfresco-hotthreads.get.alfresco-hotthreads.title,Hot Threads, 
admin-alfresco-hotthreads.get.alfresco-hotthreads.intro-text,Generates a report of the 5 most active threads on the system and their CPU usage., 
admin-alfresco-hotthreads.get.alfresco-hotthreads.get-another,Get Hot Threads, 
admin-alfresco-hotthreads.get.alfresco-hotthreads.saveall,Save All, 
admin-alfresco-hotthreads.get.alfresco-hotthreads.savecurrent,Save Current Hot Threads Report, 
admin-alfresco-threaddump-getone.get.admin-console.tool.admin-alfresco-threaddump.label,Thread Dump, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.title,Thread Dump, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.intro-text,Provides information about the thread dump., 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.threaddump,Thread Dump, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.fullthreaddump,Full thread dump, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.locked,Locked ownable synchronizers, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.ignore,Ignore this thread: this is the running process to Obtain HOTTHREADS, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.none,None, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.numberofthreads,Number of Threads, 
admin-alfresco-threaddump-getone.get.alfresco-threaddump.deadlocked,Deadlocked Threads, 
admin-alfresco-threaddump.get.admin-console.tool.admin-alfresco-threaddump.label,Thread Dump, 
admin-alfresco-threaddump.get.alfresco-threaddump.title,Thread Dump, 
admin-alfresco-threaddump.get.alfresco-threaddump.intro-text,View and save thread dumps., 
admin-alfresco-threaddump.get.alfresco-threaddump.get-another,Get Another Thread Dump, 
admin-alfresco-threaddump.get.alfresco-threaddump.saveall,Save All, 
admin-alfresco-threaddump.get.alfresco-threaddump.savecurrent,Save Current Thread, 
admin-alfresco-threadprofiler.get.admin-console.tool.admin-alfresco-threadprofiler.label,Thread Profiler, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.title,Thread Profiler, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.intro,"Click a thread to see the stack trace. You can group threads by ID, name, status, memory allocated or percentage of CPU time.", 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.start,Start Thread Profiler, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.stop,Stop Thread Profiler, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.stacktrace,Stacktrace, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.legend,Legend, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.same-as-previous,Same stacktrace as previous Thread Dump, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.id,ID, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.name,Name, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.status,Status, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.memory,Memory, 
admin-alfresco-threadprofiler.get.alfresco-threadprofiler.cputime,CPU Time, 
admin-alfresco-threadsampler-getone.get.admin-console.tool.admin-alfresco-threadsampler.label,Thread Sampler, 
admin-alfresco-threadsampler-getone.get.alfresco-threadsampler.title,Thread Sampler, 
admin-alfresco-threadsampler-getone.get.alfresco-threadsampler.intro-text,Provides information about the thread sampler., 
admin-alfresco-threadsampler-getone.get.alfresco-threadsampler.threaddump,Thread Sampler, 
admin-alfresco-threadsampler.get.admin-console.tool.admin-alfresco-threadsampler.label,Thread Sampler, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.title,Thread Sampler, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.intro-text,Click the thread status to see the stack trace. You can save information to view later., 
admin-alfresco-threadsampler.get.alfresco-threadsampler.start,Start Thread Sampler, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.stop,Stop Thread Sampler, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.saveall,Save All, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.loadall,Load Thread Sampler, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.1s,1 Second, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.2s,2 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.5s,5 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.10s,10 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.30s,30 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.60s,60 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.chart-timescale.600s,600 Seconds, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.samplerate,Sample Rate, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.stacktrace,Stacktrace, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.legend,Legend, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.same-as-previous,Same stacktrace as the previous thread dump, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.threadlist,Thread List, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.statuslist,Status List, 
admin-alfresco-threadsampler.get.alfresco-threadsampler.uploadall,Upload All, 
admin-jmx-settings.get.admin-console.tool.admin-alfresco-jmx-settings.label,JMX Settings, 
admin-jmx-settings.get.jmx-settings.title,JMX Settings, 
admin-jmx-settings.get.jmx-settings.intro-text,"Changes to JMX attributes persist after you restart Alfresco Content Services. Changes to JMX levels apply to all cluster servers that you are currently connected to. If a setting is changed using JMX, the equivalent value set in your global properties file is ignored. Use this page to find settings and to revert to any values set in your global properties file.", 
admin-jmx-settings.get.jmx-settings.logging,JMX Settings, 
admin-jmx-settings.get.jmx-settings.revert.label,Revert, 
admin-jmx-settings.get.supporttools.export-system-settings,Export System Settings, 
admin-jmx-settings.get.supporttools.export,Export, 
admin-jmx-settings.get.supporttools.export.description,Export detailed system information (JMX dump) to a zip file., 
admin-jmx-settings.get.jmx-settings.attribute,Attribute, 
admin-jmx-settings.get.jmx-settings.jmxvalue,JMX Value, 
admin-jmx-settings.get.jmx-settings.globalpropertiessettings,Global Properties Setting, 
admin-jmx-settings.get.jmx-settings.NOTSET,No value set, 
admin-log-settings-tail.get.admin.log.settings.tail.title,Tail System Log, 
admin-log-settings-tail.get.admin.log.settings.tail.intro-text,Displays the last lines of the log file., 
admin-log-settings-tail.get.admin.log.settings.tail.autorefresh,Auto Refresh, 
admin-log-settings-tail.get.admin.log.settings.tail.start,Start, 
admin-log-settings-tail.get.admin.log.settings.tail.stop,Stop, 
admin-log-settings-tail.get.admin.log.settings.tail.interval,Refresh interval, 
admin-log-settings-tail.get.admin.log.settings.tail.timer,Timer, 
admin-log-settings.get.admin-console.tool.admin-alfresco-log-settings.label,Log Settings, 
admin-log-settings.get.log-settings.title,Log Settings, 
admin-log-settings.get.log-settings.intro-text,Changes to log levels using this page are temporary and do not persist after you restart the system. Changes to the log levels apply to the server that you are currently connected to., 
admin-log-settings.get.log-settings.logging,Log Settings, 
admin-log-settings.get.log-settings.addlogger,Add logger, 
admin-log-settings.get.log-settings.add,Add, 
admin-log-settings.get.log-settings.tailalfrescolog,Tail System Log, 
admin-log-settings.get.log-settings.packagename,Package Name, 
admin-log-settings.get.log-settings.logsetting,Log Setting, 
admin-patchesapplied.get.patchesapplied.title,Applied Patches, 
admin-patchesapplied.get.patchesapplied.intro-text,View patches that have been applied., 
admin-patchesapplied.get.patchesapplied.table-header.appliedOnDate,appliedOnDate, 
admin-patchesapplied.get.patchesapplied.table-header.appliedToSchema,appliedToSchema, 
admin-patchesapplied.get.patchesapplied.table-header.appliedToServer,appliedToServer, 
admin-patchesapplied.get.patchesapplied.table-header.description,description, 
admin-patchesapplied.get.patchesapplied.table-header.fixesFromSchema,fixesFromSchema, 
admin-patchesapplied.get.patchesapplied.table-header.fixesToSchema,fixesToSchema, 
admin-patchesapplied.get.patchesapplied.execute-now,Run, 
admin-performance.get.performance.title,System Performance, 
admin-performance.get.performance.intro-text,View current system performance., 
admin-performance.get.performance.memory.memory-graph,Memory Usage, 
admin-performance.get.performance.memory.max,Max (MB), 
admin-performance.get.performance.memory.committed,Committed (MB), 
admin-performance.get.performance.memory.used,Used (MB), 
admin-performance.get.performance.cpu.cpu-graph,CPU Usage, 
admin-performance.get.performance.cpu.percent,CPU Usage (%), 
admin-performance.get.performance.Threads,Threads, 
admin-performance.get.performance.Threads.PeakThreadCount,Peak Thread Count, 
admin-performance.get.performance.chart-timescale,Chart Timescale, 
admin-performance.get.performance.chart-timescale.1min,1 Min, 
admin-performance.get.performance.chart-timescale.10mins,10 Mins, 
admin-performance.get.performance.chart-timescale.60mins,60 Mins, 
admin-performance.get.performance.chart-timescale.12hrs,12 Hrs, 
admin-performance.get.performance.chart-timescale.24hrs,24 Hrs, 
admin-performance.get.performance.chart-timescale.48hrs,48 Hrs, 
admin-performance.get.performance.chart-timescale.7days,7 Days, 
admin-scheduledjobs-execute.get.scheduledjobs.execute.title,Run Scheduled Job, 
admin-scheduledjobs-execute.get.scheduledjobs.execute.intro-text,Manually run a scheduled job. This won't be shown as a PreviousFireTime with automated runs., 
admin-scheduledjobs-execute.get.scheduledjobs.execute.success,"{0} operation successful, see the log files for further details.", 
admin-scheduledjobs-execute.get.scheduledjobs.execute.error,"The scheduled job couldn't be run, see the log files for further details.", 
admin-scheduledjobs.get.scheduledjobs.title,Scheduled Jobs, 
admin-scheduledjobs.get.scheduledjobs.intro-text,View currently scheduled jobs., 
admin-scheduledjobs.get.scheduledjobs.table-header.job-name,Job Name, 
admin-scheduledjobs.get.scheduledjobs.table-header.cron-expression,Cron Expression, 
admin-scheduledjobs.get.scheduledjobs.table-header.start-time,Start Time, 
admin-scheduledjobs.get.scheduledjobs.table-header.previous-fire-time,Previous Fire Time, 
admin-scheduledjobs.get.scheduledjobs.table-header.next-fire-time,Next Fire Time, 
admin-scheduledjobs.get.scheduledjobs.table-header.time-zone,Time Zone, 
admin-scheduledjobs.get.scheduledjobs.execute-now,Run, 
admin-supporttools.get.supporttools.title,Download JMX Dump, 
admin-supporttools.get.supporttools.intro-text,Select Export to download a zip file containing information for troubleshooting and supporting your system., 
admin-supporttools.get.supporttools.export-system-settings,Export System Settings, 
admin-supporttools.get.supporttools.export,Export, 
admin-supporttools.get.supporttools.export.description,Export detailed system information (JMX dump) to a zip file., 
admin-testtransform-test.get.testtransform.test.title,Test Transformation Operations, 
admin-testtransform-test.get.testtransform.test.error,"Operation unsuccessful, see the log files for further details.", 
admin-testtransform-test.get.testtransform.test.getProperties.heading,Lists transformer properties. ListAll: {0}, 
admin-testtransform-test.get.testtransform.test.setProperties.heading,Set transformer properties. Property: {0}, 
admin-testtransform-test.get.testtransform.test.removeProperties.heading,Remove transformer properties. Property: {0}, 
admin-testtransform-test.get.testtransform.test.removeProperties.message,No property name entered, 
admin-testtransform-test.get.testtransform.test.getTransformationDebugLog.heading,Lists the latest entries in the transformation debug log, 
admin-testtransform-test.get.testtransform.test.getTransformationLog.heading,Lists the latest entries in the transformation log, 
admin-testtransform-test.get.testtransform.test.getTransformerNames.heading,Lists the names of all top level transformers, 
admin-testtransform-test.get.testtransform.test.getTransformationStatistics.heading,"Transformation Statistics, using: {0} from: {1} to: {2}", 
admin-testtransform-test.get.testtransform.test.testTransform.heading,Testing tranformation using: {0} from: {1} to: {2} context: {3}, 
admin-testtransform-test.get.testtransform.test.getTransformationsByExtension.heading,Transformation by extension  from: {0} to: {1} context: {2}, 
admin-testtransform-test.get.testtransform.test.getTransformationsByTransformer.heading,Transformation Statistics using: {0} context: {1}, 
admin-testtransform-test.get.testtransform.test.default.heading,No Operation, 
admin-testtransform-test.get.testtransform.test.default.message,There isn't an operation parameter selected in the URL., 
admin-testtransform.get.testtransform.title,Test Transform, 
admin-testtransform.get.testtransform.intro-text,Test transformation subsystem., 
admin-testtransform.get.testtransform.export-system-settings,Export System Settings, 
admin-testtransform.get.testtransform.export.description,Export information about the transformation system settings., 
admin-testtransform.get.testtransform.getProperties.heading,Transformer Properties, 
admin-testtransform.get.testtransform.getProperties.description,Lists all transformer properties that are set., 
admin-testtransform.get.testtransform.getProperties.options,Options, 
admin-testtransform.get.testtransform.getProperties.options.all,All Properties, 
admin-testtransform.get.testtransform.getProperties.options.custom,Custom Properties, 
admin-testtransform.get.testtransform.getProperties.button,Get Properties, 
admin-testtransform.get.testtransform.setProperties.heading,Set Transformer Properties, 
admin-testtransform.get.testtransform.setProperties.description,"Adds or replaces transformer properties. To clear a custom value, set its value back to the default. To remove a custom property, use the Remove Properties button.", 
admin-testtransform.get.testtransform.setProperties.property,Property, 
admin-testtransform.get.testtransform.setProperties.property.description,Format: PropertyName=Value, 
admin-testtransform.get.testtransform.setProperties.button,Set Properties, 
admin-testtransform.get.testtransform.removeProperties.heading,Remove Transformer Properties, 
admin-testtransform.get.testtransform.removeProperties.description,Removes transformer properties. Enter the Property Name to be removed. Only custom properties should be removed. , 
admin-testtransform.get.testtransform.removeProperties.property,Property, 
admin-testtransform.get.testtransform.removeProperties.button,Remove Properties, 
admin-testtransform.get.testtransform.getTransformationLog.heading,Transformation Log, 
admin-testtransform.get.testtransform.getTransformationLog.description,Lists the latest entries in the transformation log., 
admin-testtransform.get.testtransform.getTransformationLog.button,Get Transformation Log, 
admin-testtransform.get.testtransform.getTransformationDebugLog.heading,Transformation Debug Log, 
admin-testtransform.get.testtransform.getTransformationDebugLog.description,Lists the latest entries in the transformation debug log., 
admin-testtransform.get.testtransform.getTransformationDebugLog.button,Get Transformation Debug Log, 
admin-testtransform.get.testtransform.getTransformerNames.heading,Transformer Names, 
admin-testtransform.get.testtransform.getTransformerNames.description,Lists the names of all top level transformers., 
admin-testtransform.get.testtransform.getTransformerNames.button,Get Transformer Names, 
admin-testtransform.get.testtransform.getTransformationStatistics.heading,Transformation Statistics, 
admin-testtransform.get.testtransform.getTransformationStatistics.description,Lists the transformation statistics for the current node., 
admin-testtransform.get.testtransform.getTransformationStatistics.button,Get Transformation Statistics, 
admin-testtransform.get.testtransform.testTransform.heading,Test Transform, 
admin-testtransform.get.testtransform.testTransform.description,Transforms a small test file from one MIME type to another and then shows the debug of the transform.  Results show if the transform was successful., 
admin-testtransform.get.testtransform.testTransform.button,Test Transform, 
admin-testtransform.get.testtransform.getTransformationsByExtension.heading,Transformations By Extension, 
admin-testtransform.get.testtransform.getTransformationsByExtension.description,Lists all possible transformations sorted by source and then target mimetype extension., 
admin-testtransform.get.testtransform.getTransformationsByExtension.button,Get Transformations by Extension, 
admin-testtransform.get.testtransform.getTransformationsByTransformer.heading,Transformations By Transformer, 
admin-testtransform.get.testtransform.getTransformationsByTransformer.description,"Lists all possible transformations sorted by transformer name. If blank, all transformers are included.", 
admin-testtransform.get.testtransform.getTransformationsByTransformer.button,Get Transformations by Transformer, 
admin-testtransform.get.testtransform.select.transfromer,Transformer, 
admin-testtransform.get.testtransform.select.transfromer.description,Transformer Name to be checked. If blank all transformers are included., 
admin-testtransform.get.testtransform.select.transfromer.option,(AUTO), 
admin-testtransform.get.testtransform.select.from,From, 
admin-testtransform.get.testtransform.select.from.description,"Source extension to be checked. If blank, all source MIME types are included.", 
admin-testtransform.get.testtransform.select.from.option,(Select Extension), 
admin-testtransform.get.testtransform.select.to,To, 
admin-testtransform.get.testtransform.select.to.description,"Target extension to be checked. If blank, all target MIME types are included.", 
admin-testtransform.get.testtransform.select.context.description,How the transformation will be used., 
admin-testtransform.get.testtransform.select.to.option,(Select Extension), 
admin-testtransform.get.testtransform.select.context,Context, 
admin-testtransform.get.testtransform.select.context.description.NR1,Use or context in which the transformation will be used., 
admin-testtransform.get.testtransform.select.context.option,(Select Context), 
admin-authentication-external.get.authentication-external.title,Edit External Directory - {0}, 
admin-authentication-external.get.authentication-external.intro-text,"The external authentication subsystem can be used to integrate Alfresco Content Services with any external authentication system. It can be integrated with your application server so that the identity of the logged-in user is passed to servlets via the HttpServletRequest.getRemoteUser() method. As this is the standard way for application servers to propagate user identities to servlets, it is compatible with a number of SSO solutions, including Central Authentication Service (CAS).", 
admin-authentication-external.get.authentication-external.instruction-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/auth-external-intro.html"" target=""_blank"">Configuring external authentication</a> for more details.", 
admin-authentication-external.get.authentication-external.extenal-authentication,External Authentication, 
admin-authentication-external.get.authentication-external.extenal-authentication.authentication-enabled,Authentication Enabled, 
admin-authentication-external.get.authentication-external.extenal-authentication.authentication-enabled.description,"Select to enable external directory user authentication. When enabled, Alfresco Content Services accepts external authentication tokens; ensure that no untrusted direct access to Alfresco Content Services HTTP or AJP ports is allowed.", 
admin-authentication-external.get.authentication-external.extenal-authentication.proxy-username,Proxy Username, 
admin-authentication-external.get.authentication-external.extenal-authentication.proxy-username.description,"The remote user that is considered the proxy user. The default is alfresco-system. Requests made by this user are made under the identity of the user named in the proxy header indicated by the external.authentication.proxyHeader property. If not set, then the proxy header is always assumed to carry the user name.", 
admin-authentication-external.get.authentication-external.extenal-authentication.proxy-header,Proxy Header, 
admin-authentication-external.get.authentication-external.extenal-authentication.proxy-header.description,The HTTP header that carries the name of a proxied user. The default is X-Alfresco-Remote-User., 
admin-authentication-external.get.authentication-external.extenal-authentication.admistrator-user-names,Administrator User Names, 
admin-authentication-external.get.authentication-external.extenal-authentication.admistrator-user-names.description,"If required, enter a comma separated list of user names to be considered administrators by default.", 
admin-authentication-external.get.authentication-external.extenal-authentication.user-id-pattern,User ID Pattern, 
admin-authentication-external.get.authentication-external.extenal-authentication.user-id-pattern.description,An optional regular expression to be used to extract a user ID from the HTTP header. The portion of the header matched by the first bracketed group in the regular expression will become the user name. If not set then the entire header contents are assumed to be the proxied user name., 
admin-authentication-internal.get.authentication-internal.title,Edit Internal Directory, 
admin-authentication-internal.get.authentication-internal.intro-text,Internal authentication is configured by default in the authentication chain. Authentication is based on user and password information stored in the repository. This authentication is capable of supporting form-based login., 
admin-authentication-internal.get.authentication-internal.instruction-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/auth-alfrescontlm-intro.html"" target=""_blank"">Configuring Authentication</a> for more details.", 
admin-authentication-internal.get.authentication-internal.internal-authentication,Internal Authentication, 
admin-authentication-internal.get.authentication-internal.internal-authentication.allow-guest-login,Allow Guest Login, 
admin-authentication-internal.get.authentication-internal.internal-authentication.allow-guest-login.description,Select to allow guest access., 
admin-authentication-internal.get.authentication-internal.internal-authentication.alfresco.authentication.authenticateFTP,Authenticate FTP, 
admin-authentication-internal.get.authentication-internal.internal-authentication.alfresco.authentication.authenticateFTP.description,If selected authentication for FTP access is enabled., 
admin-authentication-kerberos.get.authentication-kerberos.title,Edit Kerberos Directory - {0}, 
admin-authentication-kerberos.get.authentication-kerberos.intro-text,The Java Authentication and Authorization Service (JAAS) is used within the Kerberos subsystem to support Kerberos authentication of user names and passwords. You can choose to use Kerberos against an Active Directory server in preference to LDAP as it provides strong encryption without using SSL. It is possible to export user registry information using a chained LDAP subsystem., 
admin-authentication-kerberos.get.authentication-kerberos.instruction-link,"Additional configuration is required to set up Kerberos. See <a href=""http://docs.alfresco.com/{0}/concepts/auth-kerberos-intro.html"" target=""_blank"">Configuring Kerberos</a> for more details.", 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication,Kerberos Authentication, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.user.configEntryName,User Config Entry Name, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.user.configEntryName.description,The entry in the JAAS configuration file that should be used for password-based authentication. The default value Alfresco is recommended., 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.stripUsernameSuffix,Strip Username Suffix, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.stripUsernameSuffix.description,"When selected the @domain suffix is stripped from Kerberos authenticated usernames in SPP, WebDAV, and the Web Client. If not selected then multi-domain users can use the @domain suffix.", 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.defaultAdministratorUserNames,Administrator User Names, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.defaultAdministratorUserNames.description,"If required, enter a comma separated list of user names to be considered administrators by default.", 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.realm,Kerberos Authentication Realm, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.realm.description,"The Kerberos realm used for authentication. The realm should be the domain in upper case, for example if the domain is alfresco.org then the realm should be ALFRESCO.ORG.", 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.http.configEntryName,HTTP Config Entry Name, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.http.configEntryName.description,The entry in the JAAS configuration file used for web-based single-sign on (SSO). The default value AlfrescoHTTP is recommended., 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.http.password,HTTP Password, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.http.password.description,The password for the HTTP Kerberos principal., 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.authenticateFTP,Authenticate FTP, 
admin-authentication-kerberos.get.authentication-kerberos.kerberos-authentication.kerberos.authentication.authenticateFTP.description,If selected kerberos authentication for FTP access is enabled., 
admin-authentication-ldap.get.ldap.authentication.page.title,Edit LDAP Directory - {0}, 
admin-authentication-ldap.get.ldap.authentication.page.intro-text,An LDAP subsystem can be used for user authentication and user and group registry synchronization (export). These functions can be used in isolation or in combination. LDAP is highly configurable but generally requires few changes as the defaults are set for a typical set up. Only one LDAP connection can be configured here., 
admin-authentication-ldap.get.ldap.authentication.page.instruction-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/auth-ldap-intro.html"" target=""_blank"">Configuring LDAP</a> for detailed information on configuring authentication.", 
admin-authentication-ldap.get.ldap.authentication.section,LDAP Authentication, 
admin-authentication-ldap.get.ldap.synchronization.section,LDAP Synchronization, 
admin-authentication-ldap.get.ldap.synchronization-advanced.section,LDAP Synchronization - Advanced, 
admin-authentication-ldap.get.ldap.synchronization-advanced.section.description,It is generally recommended that you do not change these settings., 
admin-authentication-ldap.get.ldap.authentication.active,Authentication Enabled, 
admin-authentication-ldap.get.ldap.authentication.active.description,"If selected, the LDAP directory will be used to authenticate users. If the LDAP directory is only to be used for synchronization then this should be deselected.", 
admin-authentication-ldap.get.ldap.authentication.userNameFormat,User Name Format, 
admin-authentication-ldap.get.ldap.authentication.userNameFormat.description,"Defines how the user-entered Alfresco ID is passed through to LDAP. If no value is entered (the default for the LDAP subsystem), an LDAP query resolves the Distinguished Name (DN) from the user ID dynamically. This allows directories to be structured and does not require the user ID to appear in the DN. Entering a value restricts LDAP user names to a fixed format, where the placeholder %s in the value is replaced with the entered user ID to produce the ID passed to LDAP - see <a href=""http://docs.alfresco.com/{0}/concepts/auth-ldap-intro.html"" target=""_blank"">LDAP configuration properties</a> for further details.", 
admin-authentication-ldap.get.ldap.authentication.java.naming.provider.url,LDAP Server URL, 
admin-authentication-ldap.get.ldap.authentication.java.naming.provider.url.description,"The URL of your LDAP server, containing its name and port. The standard ports for LDAP are 389 (and 636 for SSL)", 
admin-authentication-ldap.get.ldap.authentication.defaultAdministratorUserNames,Default Administrator User Names, 
admin-authentication-ldap.get.ldap.authentication.defaultAdministratorUserNames.description,"If required, enter a comma separated list of user names to be considered administrators by default. If you are using LDAP for all your users, this maps an LDAP user to be an administrator user.", 
admin-authentication-ldap.get.ldap.authentication.java.naming.security.authentication,Security, 
admin-authentication-ldap.get.ldap.authentication.java.naming.security.authentication.description,Select a security mechanism to use to authenticate with the LDAP server. The recommended values are simple and DIGEST-MD5., 
admin-authentication-ldap.get.ldap.synchronization.active,Synchronization Enabled, 
admin-authentication-ldap.get.ldap.synchronization.active.description,"If selected, the LDAP directory will permit user and group synchronization. If the LDAP directory is only to be used for authentication then this should be deselected.", 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.principal,Security Principal Name, 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.principal.description,"The LDAP user to connect as for synchronization, if one is required by the synchronization authentication mechanism. This is the same format as the LDAP User Name Format but with a real user ID instead of %s. This account is used to retrieve the details of all users and groups in the directory so that it can synchronize its internal user and authority database. When Security is set to simple the default is cn=Manager,dc=company,dc=com.", 
admin-authentication-ldap.get.ldap.synchronization.groupQuery,Group query, 
admin-authentication-ldap.get.ldap.synchronization.groupQuery.description,"This query selects all objects that represent the groups to synchronize. This query is used in full synchronization mode, which by default is scheduled every 24 hours.", 
admin-authentication-ldap.get.ldap.synchronization.userSearchBase,User Search Base, 
admin-authentication-ldap.get.ldap.synchronization.userSearchBase.description,The DN that user queries start from., 
admin-authentication-ldap.get.ldap.synchronization.personQuery,Person Query, 
admin-authentication-ldap.get.ldap.synchronization.personQuery.description,"This query selects all objects that represent the users to synchronize. This query is used in full synchronization mode, which by default is scheduled every 24 hours.", 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.authentication,Security, 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.authentication.description,Select a security mechanism to use to authenticate with the LDAP synchronization server. The recommended values are simple and DIGEST-MD5., 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.credentials,Security Principal Credentials, 
admin-authentication-ldap.get.ldap.synchronization.java.naming.security.credentials.description,"The password for the Security Principal Name, if required. This is only used for LDAP synchronization.", 
admin-authentication-ldap.get.ldap.synchronization.groupSearchBase,Group Search Base, 
admin-authentication-ldap.get.ldap.synchronization.groupSearchBase.description,The DN that group queries start from., 
admin-authentication-ldap.get.ldap.synchronization.personDifferentialQuery,Person Differential Query, 
admin-authentication-ldap.get.ldap.synchronization.personDifferentialQuery.description,Used in differential synchronization mode whenever a user is successfully authenticated that doesn't exist yet in Alfresco Content Services. The query selects users to synchronize that have changed since a specified time period. The placeholder {0} is used in place of the Timestamp format in the LDAP Synchronization Advanced Settings., 
admin-authentication-ldap.get.ldap.synchronization.defaultHomeFolderProvider,Home Folder Provider, 
admin-authentication-ldap.get.ldap.synchronization.defaultHomeFolderProvider.description,Defines how the home space is created for users created through synchronization., 
admin-authentication-ldap.get.ldap.synchronization.groupDifferentialQuery,Group Differential Query, 
admin-authentication-ldap.get.ldap.synchronization.groupDifferentialQuery.description,Used whenever a group is successfully authenticated that doesn't exist yet. The query selects users to synchronize that have changed since a specified time period., 
admin-authentication-ldap.get.ldap.synchronization.groupIdAttributeName,Group Id Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.groupIdAttributeName.description,"The name of the attribute in LDAP group objects that should be mapped to the group name, by default, cn.", 
admin-authentication-ldap.get.ldap.synchronization.groupType,Group Type, 
